timestamp,user,message,banned,msg_len
2021-10-29 19:22:24,shrek_361,spirit smurfing along,0,3
2021-11-01 17:46:35,ShizzK,nip tside d2 lookin good lul,0,6
2021-11-01 15:57:39,babi1r,powerupl gaulesfuria powerupr go powerupl mountfolia powerupr go powerupl gaulesfuria powerupr go powerupl mountfolia powerupr go powerupl gaulesfuria powerupr go powerupl mountfolia powerupr powerupl gaulesfuria powerupr go powerupl mountfolia powerupr go powerupl gaulesfuria powerupr go powerupl mountfolia powerupr go,1,39
2021-11-01 15:49:21,ileospy,started throwing,0,2
2021-10-29 18:09:42,ivant100,scouted,0,1
2021-10-29 18:04:31,tully__,xdeixslowx repent kappapride,0,3
2021-11-01 16:08:05,mrcuus,prayge entriopq,0,2
2021-11-01 18:10:08,alexmercer311,thorin randi ka pilla,1,4
2021-11-01 16:09:40,trp1_,15x10,1,1
2021-11-01 17:12:02,diarog,fan vad smarrigt,1,3
2021-10-29 19:43:14,SKiO12345,tearglove tearglove tearglove tearglove pansexualpride tearglove,0,6
2021-11-01 16:18:28,Kanl4n,furia entro wh omegalul,1,4
2021-10-29 18:20:20,PanLofas69,lag tho,0,2
2021-10-29 19:16:18,bacon_buddy69,211 lul,1,2
2021-11-01 18:20:19,Sphax_KKS,even sniff sadge,0,3
2021-10-29 18:23:16,ITSHMC,168,1,1
2021-10-29 18:25:10,B0bIN,danskröv,1,1
2021-11-01 15:37:31,jackoire,olof daddy back,0,3
2021-10-29 18:58:38,Traplordbando,3v5 everytime,0,2
2021-10-29 19:36:51,JKmobile,know simpla pimple,0,3
2021-10-29 18:08:39,shily0,magixx change name karen squadr,1,5
2021-10-29 19:43:41,abexlive,3 astralis 3 astralis 3 astralis 3 astralis 3 astralis 3 astralis 3 astralis 3 astralis 3 astralis 3 astralis 3 3 astralis 3 astralis 3 astralis 3 astralis 3 astralis 3 astralis 3 astralis 3 astralis 3 astralis 3 astralis 3 3 astralis 3 astralis 3 astralis 3 astralis 3 astralis 3 astralis 3 astralis 3 astralis 3 astralis 3 astralis 3,1,63
2021-10-29 18:07:16,roadtoalphamale1,ayayayay,0,1
2021-10-29 19:16:18,krzyzak__,58 lulw,1,2
2021-10-29 17:58:06,emiliathewhite,glaive malding,0,2
2021-10-27 12:57:48,K4maal_,freee palestine,1,2
2021-11-01 16:02:22,LukyLord_,entropiq hype badiga1love entropiq hype badiga1love entropiq hype badiga1love entropiq hype badiga1love entropiq hype badiga1love entropiq hype badiga1love entropiq hype badiga1love entropiq hype badiga1love entropiq hype badiga1love entropiq hype badiga1love entropiq hype badiga1love entropiq hype badiga1love entropiq hype badiga1love entropiq hype badiga1love entropiq hype badiga1love entropiq hype badiga1love entropiq hype badiga1love entropiq hype badiga1loveentropiq hype badiga1love,1,56
2021-11-01 18:37:29,reincornation_my_soul,23 lul lul,1,3
2021-11-01 17:46:08,vauchomarx,transphobes malding bunnnlmao bunnntr transphobes malding bunnnlmao bunnntr transphobes malding bunnnlmao bunnntr transphobes malding bunnnlmao bunnntr,1,16
2021-10-27 12:23:45,7ub4zz,vamos real,1,2
2021-10-29 18:53:43,Fernando___paa,phog,1,1
2021-11-01 16:12:17,TeboR_,1515 handsup,1,2
2021-10-29 19:31:56,arshakinho,abdul sosat,1,2
2021-10-29 19:30:54,pepega_pig_,batchest gay batchest,0,3
2021-11-01 17:35:06,jeffersondesp,bots pyjamas back,0,3
2021-10-29 19:34:37,tiiago9812,aguante boca,1,2
2021-10-29 18:27:51,ebunediya,mercywing1 kreygasm mercywing2 unlostclap,0,4
2021-10-29 19:41:03,undone0,otototototototot,0,1
2021-10-29 19:41:53,jiffy228,похуй проебали,1,2
2021-11-01 17:47:36,legion16661,banto tshablala dinto emulafeni,1,4
2021-10-29 17:58:45,whatdadogdoin69hahafunny,cav,0,1
2021-11-01 15:44:37,jayy0922,bad entro,1,2
2021-11-01 15:50:26,msk_1810,furia gonna retake,0,4
2021-10-29 19:43:47,elRiku0o,dckstacy mfw get banned,1,4
2021-10-29 19:34:49,DannyTalentz,finally player cams,0,3
2021-11-01 16:09:14,mr_moodyy,load shite,0,2
2021-10-29 19:39:23,Baxtiyor,eto tebe dota2,1,3
2021-10-27 13:05:04,3VlexS,stay molly long didnt get kill lul lul lul,0,9
2021-11-01 17:22:48,alad33,mods dont understand professional twich chatter slow mode literally humans rights force endure torture mod remove slow mode 300 accounts spam dohehe,1,22
2021-11-01 17:27:45,likho_ca,lorem ipsum dolor amet consectetur adipiscing elit eiusmod tempor incididunt ut labore et dolore magna aliqua ut enim ad minim veniam quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat duis aute irure dolor reprehenderit voluptate velit esse cillum dolore eu fugiat nulla pariatur excepteur sint occaecat cupidatat non proident sunt culpa qui officia deserunt mollit anim est laborum,1,62
2021-10-29 19:44:17,cr0nkss,fuck richard lewis,0,3
2021-11-01 16:10:40,PappasTTV,lul give lul lul lul watch lul,0,7
2021-10-29 18:00:29,fujimite,callvote kick degster,0,3
2021-11-01 16:13:52,coloradoo,1615,1,1
2021-10-29 17:53:57,wagapapi,dji sponsor,0,2
2021-10-29 19:16:15,etth44n,10 5 better 11 anyways,1,5
2021-11-01 17:11:14,flushanotwashed,bra7i1,0,1
2021-11-01 18:13:35,nyctonihilist,lesgo nip,0,2
2021-11-01 17:49:22,staafen,anton jillar shejer,1,3
2021-10-29 19:42:49,llihselym,fat boy,1,2
2021-10-29 19:10:44,THOMAS200IQ,godla1ve pog,0,2
2021-10-29 18:25:05,sparkey096,lets fucking go astralis top bby,0,6
2021-11-01 18:39:22,minhvu99,sick nafany,0,2
2021-11-01 18:41:51,andykheng,ez4gamb0t,0,1
2021-11-01 15:47:20,iMowDown,hitler dont say thick,1,4
2021-10-29 17:52:36,p01son_68,lucky lives matter chat dont bully lucky notlikethis,1,8
2021-10-27 12:29:19,em1rlol,notice wall text twitch chat instinctively goes mouse scroll stop chat elevator read pasta indulging delights soon realize pasta conveys information particularly witty funny nevertheless drag mouse across hit ctrlc ctrlv press enter lul,1,34
2021-10-29 19:21:57,cyyb,dude astralis loosing big,0,4
2021-11-01 17:32:29,draenth_,transgenderpride mental illness awareness transgenderpride mental illness awareness transgenderpride mental illness awareness transgenderpride mental illness awareness hh,1,17
2021-10-27 12:50:13,Crash31O,slow trashtion,0,2
2021-10-29 19:35:09,SpacexDestiny,moly,0,1
2021-10-27 13:07:12,evil_flora,щиты за ence purplestar щиты за ence purplestar щиты за ence purplestar щиты за ence purplestar,1,16
2021-11-01 16:50:29,zilasersej,beat gambit 166 inferno,1,4
2021-10-29 17:53:46,eckooooo,fat xyp9x xd,1,3
2021-10-29 18:54:30,qylity,navi destroy danish bots,0,4
2021-11-01 16:16:33,08cl07,hoje é dia de furia,1,5
2021-10-29 18:15:44,alexzeu_,lucky shots,0,2
2021-11-01 16:00:59,elmoktae,someone bet 145 000 £ entropigs check stakehighroller twitter,0,9
2021-10-29 19:33:52,soteuudistus,letours,0,1
2021-10-29 17:43:44,chubbss001,magixx single hot,1,3
2021-11-01 17:57:54,lucaadiazr,11 16 13 lul,1,4
2021-11-01 18:38:53,skabuzar,yambit,0,1
2021-10-29 18:49:07,dmmluchochungmay,astralis back feelsstrongman,0,3
2021-10-29 19:10:54,mistigan21,glave bruh,0,2
2021-11-01 18:24:11,LtBernum,kind food,0,2
2021-11-01 16:01:32,11maple11,fuuuuuuuuuuuu,0,1
2021-11-01 16:00:17,zawlinhtet0075,soooooo good man god,0,4
2021-10-29 19:29:11,G2_WORLD_CHAMPIONS,astralis pogchamp,0,2
2021-10-27 11:46:16,jordanjzs,h,0,1
2021-10-29 18:16:10,TuggerTV,kkona lets kkona go kkona brandon kkona lets kkona go kkona brandon kkona,0,13
2021-11-01 16:08:41,tw1zza,dogs lul lul lul,1,4
2021-10-29 18:05:47,dypcy,trash awper go learn awp major trash awper go learn awp major trash awper go learn awp major trash awper go learn awp major trash awper go learn awp major trash awper go learn awp major,1,36
2021-11-01 17:46:12,jimmpann,1212,1,1
2021-11-01 17:12:33,lakkelakke,avicii arena,0,2
2021-10-27 12:56:58,giannakis111,throw,1,1
2021-10-27 12:28:53,ty63red,ropz feeling,0,2
2021-10-29 18:00:30,SHSR27,glaive best cadian impression,0,4
2021-11-01 15:41:54,pringce,art got fat,1,3
2021-10-27 12:28:09,rebibe_me_jett,pizzadeww booba roblox kekw,1,4
2021-10-29 18:55:28,eduuuarg,need pretty women like magixx,1,5
2021-10-27 12:42:26,GaLIIIa,camera gang,0,2
2021-10-27 12:23:36,jsxvans,sexter,0,1
2021-11-01 18:36:55,monnlight3r,zikarus07 kneegrows play valorant,1,4
2021-11-01 16:18:04,kibet1816,vamoooosssss,1,1
2021-10-29 18:19:58,Skafvy,اطلع برا,1,2
2021-10-27 11:47:19,Later50nu,spirit eating,1,2
2021-11-01 16:05:40,strideroff,go furia go brazil vai caralhooooo,1,6
2021-11-01 17:42:02,somedayfps,cristiano ronaldo pog pogchamp,0,4
2021-11-01 16:39:27,Exsound,esperam aí um bocado que meu puto está treinar pgl,1,10
2021-10-27 13:00:24,sooraxz,à,1,1
2021-10-29 17:58:30,skulle92,thats girl ddd,1,3
2021-10-29 18:08:52,mtfederationx,mình có dấu,1,3
2021-11-01 16:12:50,davidth4ll,copium rigged copium comeback copium rigged copium comeback copium rigged copium comeback copium rigged copium comeback copium rigged copium comeback,0,20
2021-10-29 18:09:56,nikitavaleyev,glave smile,0,2
2021-11-01 18:40:26,PVPworld,fake rank,0,2
2021-11-01 15:48:28,h0w_3v34,fuckbtrans,1,1
2021-10-27 13:03:43,pankate_08,pig,1,1
2021-10-27 12:59:31,Oppysez,ibuyskins lul,0,2
2021-11-01 17:53:55,blxxx1,nip going,0,2
2021-11-01 16:10:16,magistr900,10 15,1,2
2021-10-29 18:10:30,shr3di,wanna suck magixx chest kappa kappa kappa,1,8
2021-10-29 18:45:51,drdcaesar,cis strats lulw,0,3
2021-10-29 18:11:39,Strick_Nine_TV,door stuck,0,2
2021-11-01 15:40:12,creamer_89,entropiq garbageeee 3 rounds chances thrown,0,6
2021-11-01 17:27:37,Ivenitoo,wearing,0,1
2021-11-01 16:21:11,mtkinggg,ccadouzahdoahzodhoazhdohazdhçoahzdohaozhdohazhduahizudhazuhdhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,1,1
2021-10-29 18:05:32,2ez4nyan,spirit choke lul,0,3
2021-10-27 13:03:20,z3bin,super idol de xiao rong bigphish super idol de xiao rong bigphish super idol de xiao rong bigphish super idol de xiao rong bigphish super idol de xiao rong bigphish super idol de xiao rong bigphish super idol de xiao rong bigphish super idol de xiao rong bigphish super idol de xiao rong bigphish super idol de xiao rong bigphish super idol de xiao rong bigphish super idol de xiao rong bigphish super idol de xiao rong bigphish super idol de xiao rong bigphish super idol de xiao rong bigphish,1,90
2021-10-29 18:05:53,MinuteEnglish,whose map pick,0,3
2021-10-29 18:08:31,Boonieq,grill aimstar,1,2
2021-10-29 19:08:50,gryfuger,bing chilling   bing chilling   bing chilling   bing chilling   bing chilling   bing chilling   bing chilling   bing chilling   bing chilling   bing chilling   bing chilling   bing chilling  ,1,24
2021-10-29 19:11:49,killingclub19,play agro dont get,0,4
2021-10-29 19:24:40,nikser_17_,abasralis russkie privet vcem,1,4
2021-11-01 16:03:20,sofxsof,notlikethis pickems notlikethis,0,3
2021-10-27 12:59:33,Luxcs2452,ibetpower,0,1
2021-11-01 17:53:25,zaartic,ggwp nip major playing like bots gameskill sense brain ezpz que clown music pgl,1,14
2021-10-29 19:44:00,nordostsorvest,magixx looks like god damn girl,1,6
2021-10-27 11:49:47,attraversiamo0,03tyloo,1,1
2021-10-29 18:02:31,renat_elchapo,siüüüüü,1,1
2021-10-27 13:03:12,07_ajax,ibuymouz lul ibuymouz lul ibuymouz lul ibuymouz lul ibuymouz lul ibuymouz lul ibuymouz lul ibuymouz lul,0,16
2021-10-29 18:31:54,Senotchka,leandrov pure bad game design aswell terrible game design worst gun mechanics movements ive seen,0,15
2021-10-27 11:42:58,Sqeaker_andrus,роооо ссиииии яяяяяя,1,3
2021-10-29 18:36:25,dorjgotov89,lets goo 11,0,3
2021-10-29 17:50:20,Mvson1,incredible batchest,0,2
2021-10-29 18:26:35,%shigucsgo,lukasbk31dk still 44 majors tho,0,5
2021-11-01 16:30:16,GuTo58,gaulesfuria mchfuria gaulesfuria mchfuria gaulesfuria mchfuria,0,6
2021-10-29 18:07:49,matiaas_1,bug eliminated lul,0,3
2021-11-01 17:33:48,TheLuckySams,zonics law play ,1,3
2021-11-01 16:45:18,memesorbeans,predictions wutface wanna bet 4headwhy predictions wutface wanna bet 4headwhy predictions wutface wanna bet 4headwhy predictions wutface wanna bet 4headd,0,24
2021-11-01 17:27:06,and_raw,doctype htmlhtml class“twroot—hover”headmeta charset“utf8”titletwitchtitlemeta name“twitterappurlipad” content“”link href“” rel“alternate” media“only screen andmaxwidth 640px”,1,34
2021-11-01 17:13:22,Streve93,devve skåning kappa,1,3
2021-10-29 19:36:17,TemirH4N,xantaress,0,1
2021-10-29 19:43:05,sevinty_,team spirit spirit lul,0,4
2021-11-01 17:08:25,vixx564,shiro kekw kreygasm kreygasm kreygasm,0,5
2021-10-29 18:05:34,%itsallking,frankerz ster,0,2
2021-10-29 19:29:26,kvngbre4,1310,1,1
2021-10-29 19:22:56,zcyclone420,biblethump biblethump biblethump biblethump biblethump biblethump biblethump biblethump biblethump biblethump biblethump biblethump biblethump biblethump biblethump biblethump biblethump biblethump biblethump biblethump biblethump biblethump biblethump biblethump biblethump biblethump biblethump pglnothingbuthead biblethump,1,29
2021-11-01 17:22:48,shr3di,cerq dev1ce,0,2
2021-11-01 17:27:20,francynmhie,losing nip 2021 lul,0,4
2021-10-29 19:19:00,BHITEON,bsdfsgsdhsdfhsdfh,0,1
2021-11-01 15:52:33,Ackstein2,vamo ganhar esse pistol,1,4
2021-11-01 17:50:15,TheTrueDuck,counter strike never support dota league legends neither prize pool bunch silver gold ranked people spamming chat allowing professional players enjoy true counter strike major experience,0,26
2021-11-01 17:30:31,nekolayn,batchest trans bullshit batchest trans bullshit batchest trans bullshit batchest trans bullshit batchest trans bullshit,1,15
2021-10-27 13:00:09,icesnowviking,lans 3,0,2
2021-11-01 17:16:34,jvesper,hampus blm,1,2
2021-10-29 18:24:04,arryuuu,cis sporot bots maxlol maxlol maxlol maxlol maxlol maxlol,0,9
2021-10-27 12:56:25,spiegelspejder,minimap lagging minimap lagging minimap lagging minimap lagging minimap lagging minimap lagging minimap lagging minimap lagging minimap lagging minimap lagging,1,20
2021-11-01 17:48:18,reter4ever,vtф ytuhs,1,2
2021-11-01 17:46:17,killedbyping__,win ruski dev1ce worst roster move,1,6
2021-10-29 18:03:08,davida2sa,bot cky,0,2
2021-10-29 18:13:17,bibelman609,magixx maybe use sport bra,1,5
2021-10-27 13:04:11,rad0rcsgo,ropz preaiming boost kekw,0,4
2021-10-29 17:51:19,greenteasake,ஜ۩۞۩ஜ hahaa ariw ariw hahaa ariw hahaa ariw hahaa ariw ariw hahaa ariw ariw hahaa ariw hahaa ariw hahaa ariw ariw hahaa ariw ariw hahaa ariw hahaa ariw hahaa ariw ariw hahaa hahaa ariw hahaa hahaa hahaa ariw hahaa hahaa ariw ஜ۩۞۩ஜ,1,42
2021-10-29 19:07:17,BustinJieber51,25,1,1
2021-11-01 16:11:10,oakazalol,é brasil respeita,1,3
2021-11-01 17:19:37,tofusmash420,bop prchase,0,2
2021-11-01 18:07:26,kekmann,alexanders4 finally flathead chatter kekw,0,5
2021-10-29 19:20:52,VatZhendong,happy quad kill pogchimp,0,4
2021-11-01 18:37:33,pakumen02,nip lost previous map 91 point,1,6
2021-10-29 19:17:50,Defeatedcheese,danes cant pistol,0,3
2021-10-27 12:50:07,hewhoslays01,fps replay lul,0,3
2021-10-29 18:51:24,martin12165, bing chilling,0,2
2021-10-29 17:45:24,SmartMoveRobert,chopper looks like fat epos vox lul,1,7
2021-11-01 16:09:25,hampusmx31,hold creme brûlée,1,3
2021-10-29 18:36:22,doggy_brain,productions,1,1
2021-11-01 16:09:08,LeSa,jebem li vam familiju,1,4
2021-11-01 17:57:41,only1xf,sound pog,0,2
2021-11-01 15:57:03,boboka1137,126,1,1
2021-11-01 16:18:05,zlomena_ponozka_,enjoy vac furia lul enjoy vac furia lul enjoy vac furia lul enjoy vac furia lul enjoy vac furia lul enjoy vac furia lul enjoy vac furia lul enjoy vac furia lul,1,32
2021-11-01 16:05:50,gradientl,comeback lets go entro,1,4
2021-10-29 18:29:29,kelvin060102,inferno,0,1
2021-11-01 17:39:10,rbmk_42,zonics law real,0,3
2021-10-29 18:53:23,vecinuldinvecini,ezforastralis,0,1
2021-11-01 17:38:53,addjii,fat retake,1,2
2021-11-01 17:09:14,jackow2003,björn pers guden,1,3
2021-10-29 18:46:51,FadgeX,pridelove pridelove pridelove pridelove pridelove,0,5
2021-11-01 16:39:17,ivant100,astralis 1 7 lul,1,4
2021-10-27 12:39:14,kotex_dam_mau,việt nam vô địch,1,4
2021-10-27 12:44:09,falmexgniiro,chat gaeyyyyyyyyy geayyyyyyyyy geayyyyyyyyyyy geayyyyyyyyy geayyyyyyy geayyy lul lul lul lul,0,11
2021-10-27 13:13:46,RoguePhantom22,broken machine kekw,0,3
2021-10-27 12:32:34,rapapa04,ropz sleeping,1,2
2021-11-01 16:06:41,davidth4ll,gaulesfuria furiaaaaaaaaaaa porra,1,3
2021-10-29 19:31:04,sebastianmrrg,2019 astralos pog,0,3
2021-10-29 18:54:09,Juan2K,5head astralis,0,2
2021-11-01 17:38:59,daze6969,zonic law lul,0,3
2021-10-27 12:45:24,zanics,lets forsene go forsene frozen forsene lets forsene go forsene frozen forsene lets forsene go forsene frozen forsene lets forsene go forsene frozen forsene ,1,24
2021-10-29 19:18:30,royjonesko,bot run hs lul,0,4
2021-11-01 16:07:24,ethanmeistro,climate change monkaw,0,3
2021-11-01 17:47:44,PVPworld,botlnz,0,1
2021-10-29 18:27:09,tully__,kreygasm aaaeeeseee,0,2
2021-11-01 16:00:50,LipiG3Z,gaulessidra gaules777 gaulessidra gaulessidra gaules777,0,5
2021-11-01 16:06:54,timoo_cs,rush suka,1,2
2021-10-29 19:19:24,%MaxBro118,side choke lul,0,3
2021-11-01 18:34:26,7l0n,nip bots lul nip bots lul nip bots lul nip bots lul nip bots lul nip bots lul nip bots lul,0,21
2021-10-27 12:34:04,madalin2210,duce,0,1
2021-10-29 17:54:35,minjoo2501, bing chilling bing chilling  9 bing chilling  9  …  1 3  9,1,12
2021-11-01 16:14:11,fm_future,pepelaugh   pepelaugh   pepelaugh   pepelaugh   pepelaugh   pepelaugh   pepelaugh  ,1,7
2021-10-27 11:42:03,00rabbitz,dogster,1,1
2021-10-29 18:15:29,kekguypagman,xqcl degen check xqcl degen check xqcl degen check xqcl degen check xqcl degen check xqcl degen check,1,18
2021-10-29 19:01:15,Aegl,eu ruski kekw,1,3
2021-11-01 16:10:28,sicasfuc,1510 hltv confirmed,1,3
2021-11-01 17:53:50,ezpz55555,114 1216 hahahah,1,3
2021-11-01 18:15:44,Victor888,purplestar purplestar purplestar cant see anything white crosshair purplestar purplestar purplestar clobservercrosshair vohiyo please let us see players custom crosshairs thanks purplestar purplestar purplestar glizzy50ae pgl purplestar purplestar purplestar cant see anything white crosshair purplestar purplestar purplestar clobservercrosshair vohiyo please let us see players custom crosshairs thanks purplestar pur,1,49
2021-10-29 19:31:37,aer0_csgo,going astralis,0,2
2021-10-29 17:56:09,d0ff3n,friis small dick,1,3
2021-10-29 18:58:49,djnosgpiejag,srači,1,1
2021-11-01 17:41:31,%shigucsgo,devve sweat,0,2
2021-11-01 16:06:14,thunder_hs8,1416,1,1
2021-11-01 18:43:07,AstroRobin,131414,1,1
2021-10-27 13:06:00,Puuloo,cigo migo fani mi go,1,5
2021-11-01 17:57:21,DrDuty29,900000 s0c1al cr3d1t,0,3
2021-11-01 17:43:26,bobodaboii,aint lose,1,2
2021-11-01 17:32:42,mesonman,adolf nothing wrong,1,3
2021-10-29 19:41:46,kerko_bangz,logantk youre,1,2
2021-10-29 19:03:09,mehdyyyys,8arce2ona lul,0,2
2021-10-29 17:47:38,balu1719,ruski,1,1
2021-10-29 18:00:32,Neilotha,816,1,1
2021-10-27 12:49:32,erikwso321,feelslagman,0,1
2021-11-01 18:43:19,gynav3keepgettingbanned,penischamp,1,1
2021-11-01 17:51:36,limitlesspace,onliners lul lul,0,3
2021-11-01 17:54:08,lucasch1910,lnz uninstall fucking pile garboooooooooo,1,5
2021-10-29 19:43:31,alexanderdima90,cant wait see astralis lose first match dogs,1,8
2021-11-01 15:53:02,zanzibar066, laoganma bingchilling laoganma bingchilling laoganma bingchilling laoganma bingchilling laoganma bingchilling laoganma bingchilling laoganma bingchilling,1,14
2021-10-27 12:02:08,AkariiBlu,yadatwasme tyloo lost 16 3,1,5
2021-10-27 12:48:44,queenniyo,ec omegalul,0,2
2021-10-29 18:53:14,apPROnax47,ьштускфае мшддфпук,1,2
2021-10-27 12:48:01,turkishdude59,16 13,1,2
2021-11-01 17:44:47,thomazzzz_,stormrageee6 serioussloth serioussloth yes serioussloth serioussloth sir serioussloth serioussloth,0,9
2021-11-01 18:12:19,RangerDaKing,sound sync xdddddddddddd,0,3
2021-10-29 19:12:42,kolr211,pepegas,0,1
2021-11-01 17:22:22,duhsda,hello asstralis  4head  4head plane ready  4head ence took window seats  4head toilet seat  4head,1,15
2021-10-29 18:02:41,black_lotus____,bignos10gasm bignos10gasm bignos10gasm bignos10gasm bignos10gasm,0,5
2021-10-29 18:28:01,EbaMDDL,scamaz,0,1
2021-10-27 12:29:38,waltsuwallaton,enigma,1,1
2021-10-29 19:29:04,secret3212,incoming,0,1
2021-11-01 16:17:17,an_innocentt,fuck yeah lets gooooooooooo,0,4
2021-11-01 15:51:21,fliper2k,2222,1,1
2021-10-29 18:13:34,HummusCS,1 chat get life,1,4
2021-11-01 16:09:25,DariuZ1337,1014 score,1,2
2021-10-29 17:51:04,nyartemisu,161 flashbacks lul161 flashbacks lul161 flashbacks lul,1,7
2021-10-27 11:56:27,sakkdos,peped peped peped peped peped peped peped peped peped peped peped peped peped peped peped peped peped peped peped peped peped peped peped peped peped peped peped peped peped peped,1,30
2021-10-29 18:37:24,%Masakovsky,hirisk keep dreaming,0,3
2021-11-01 16:46:41,%luckiestmofo,gambit like gamsit lets gooooo nip chip doritoschip doritoschip,0,9
2021-11-01 16:12:37,Travkeyno,conglai dou bu qing yan shibai,1,6
2021-11-01 17:53:51,Atlantikus,kekw 1 terrorist round kekw nip kekw,0,7
2021-11-01 17:52:18,reap3rk,ahahaha 114,1,2
2021-11-01 15:59:23,growle1,je piči toto,1,3
2021-10-29 19:38:32,DinGuu_,degster 1vs5īng,1,2
2021-10-27 12:02:44,kagurafly,mouse new ugly omegalul,1,4
2021-11-01 16:09:31,mandopindo, spam this pig  help  entropiq ,1,5
2021-10-29 19:23:18,tycoonflygoon,sorry inform lack practice lead underwhelming display skill aim wise,0,10
2021-11-01 15:47:00,outchi1,hitler burn,1,2
2021-11-01 17:54:36,mzinho0628,interz bratan,1,2
2021-10-29 18:15:54,eakzor,clap danskjävlar,1,2
2021-11-01 18:42:35,Hxpnotyc,1 millon player lulw,0,4
2021-11-01 17:57:50,wellwhoknew6,gaypride gay rights gaypride gay rights gaypride gay rights gaypride gay rights gaypride gay rights gaypride gay rights gay pride gaypride gaypride gaypride gaypride gay rights gaypride gay rights gaypride gay rights gaypride gay rights gaypride gay rights gaypride gay rights gay pride gaypride gaypride gaypride,1,46
2021-11-01 17:43:43,1zemy,lejonw0w lnz är sämst,1,4
2021-10-27 12:29:30,pizzadeww,hella nervous,0,2
2021-10-29 18:08:14,tantrummm,magixx magisk lul,0,3
2021-11-01 15:52:07,capnads,furia going,0,2
2021-11-01 16:08:23,0xPaul_,oùg,1,1
2021-11-01 18:18:36,kiqsz,que round,1,2
2021-10-29 18:03:45,exelanss,anomalert gay anomalert gay anomalert anomalert gay anomalert gay anomalert anomalert gay anomalert gay,1,14
2021-11-01 16:05:08,mrcuus,copium furia choke,0,3
2021-10-29 18:12:33,a_kuu,magixx breast table,1,3
2021-11-01 17:27:38,HugoLundZ,114 monkaw,1,2
2021-11-01 18:12:44,maksim4ik_3,pglcamera pglcamera pglcamera pglcamera pglcamera,0,5
2021-10-29 19:37:27,pinokkio666,chicken98 legit saying questioning xd,0,5
2021-10-27 13:08:40,Gdup,ez4 alluence ez4 alluence ez4 alluence ez4 alluence,0,8
2021-11-01 16:00:43,thevikingquest,idiots ruski,1,2
2021-11-01 16:28:35,not_k0xos_t0xos,antosx7 furia,0,2
2021-11-01 17:52:45,akiiboi,114 come back come pog gambit,1,6
2021-10-27 11:52:49,skiller_iller,fuck stockholm malmö life,1,4
2021-10-29 19:33:17,TopicWeed,give degster ak,0,3
2021-11-01 18:15:03,kappameme1,dobry dzien,0,2
2021-11-01 17:23:13,dako_kog_oten69,dev1ce left astralis,0,3
2021-10-29 19:24:13,dikiupraum,ильмир не чёрный,1,3
2021-10-27 11:46:41,flyingblacknlbba,tyloo getting killed go back home,0,6
2021-11-01 17:59:19,flary0,batchest wholesome pupperino batchest wholesome pupperino batchest wholesome pupperino batchest wholesome pupperino batchest wholesome pupperino,0,15
2021-10-29 19:02:07,tixknight,ohh look 8arc2lona,0,3
2021-11-01 18:17:24,yourmanplo,nip ill suck whole organizations cock win,1,7
2021-10-29 19:14:33,u_ndiv,tropieu 114 dangerous lead,1,4
2021-11-01 17:58:44,gais32,nip gonna win n133ers,1,5
2021-10-29 19:29:56,yairshow_,i’m kidding guys stop calling magixx e girl it’s bad,1,14
2021-10-29 19:00:32,allright61,8ar2elona,0,1
2021-10-29 17:59:37,lordxzglover,dextertdogster,1,1
2021-10-29 19:13:17,skkyy_,dogster bad lul,1,3
2021-10-29 19:30:31,tycoonflygoon,astralis fanboys level bots,0,4
2021-10-29 18:25:24,Ladeon,det kan du fandenedeme bide spids på,1,7
2021-11-01 17:08:08,gxjakra,smpam cheese stinkycheese help nip,0,5
2021-10-29 18:24:37,ManuPatton,semmler fatter,1,2
2021-10-27 12:03:01,ChicoDDiabo,freepalestine,1,1
2021-10-29 19:11:14,tuli862,goooo glave,0,2
2021-11-01 17:23:34,talminator2856791,browdy341 think forgot people watching kids sadly,0,7
2021-10-29 17:57:09,jcreboredo,aguante astralis,1,2
2021-11-01 17:49:25,chaoex,114 throw,1,2
2021-11-01 16:04:08,ezg0tttt,1614,1,1
2021-11-01 17:37:44,eur0peangod,mods really think delete messages please graduated top class harvard outsmarting simpleton 90 iq mod big deal wait going send accounts man feels good 0234,1,25
2021-10-29 18:37:51,2jznial,2018 astralis coming,0,3
2021-10-29 18:09:09,briones3,lets go 600 gang,0,4
2021-10-29 18:11:46,striegel_,sketch,0,1
2021-11-01 17:48:09,murlocker0908,jame tim,0,2
2021-10-29 18:19:30,wen1238,thats good awper work,0,4
2021-11-01 18:10:14,amisnaru,true feelsstrongman,0,2
2021-11-01 18:39:02,ELECTRIC_BOOGALOO_69,dosia god jerseyyyyyyy,0,3
2021-10-29 18:10:27,jarlteien,30000000 social  credit  notlikethis,1,4
2021-11-01 16:22:12,tl_aspect,nalufrubeja jó reggelt,1,3
2021-10-29 19:00:32,cocadic,spirit worst map pool ever seen chopper worst igl,0,9
2021-11-01 16:22:17,le_sol0,где виталити,1,2
2021-10-29 18:24:03,percyyyy,magic got fat,1,3
2021-10-29 18:24:19,OsoConSwag,lovr bys,0,2
2021-10-27 12:22:31,PoiKoichu,  bing chilling   bing chilling   bing chilling   bing chilling   bing chilling   bing chilling   bing chilling  ,1,14
